order_id,customer_id,order_date,items,order_total,payment_method,order_status
ORD103926,CUST00400,2026-07-25,PROD0120:4:80.47|PROD0288:5:79.59,719.83,Store Credit,Delivered
ORD103927,CUST00989,2026-06-28,PROD0197:5:10.66|PROD0060:1:25.69|PROD0220:1:35.61,114.6,Amex,Delayed
ORD103928,CUST00610,2026-04-24,PROD0154:3:191.73,575.19,Store Credit,Delivered
ORD103929,CUST00673,2026-05-31,PROD0050:1:15.03|PROD0300:2:18.47|PROD0268:5:34.77,225.82,Mastercard,Cancelled
ORD103930,CUST01049,2026-07-23,PROD0156:3:41.63|PROD0041:2:26.94|PROD0164:5:106.62,711.87,Store Credit,Processing
ORD103931,CUST00007,2026-03-28,PROD0233:5:82.05|PROD0046:5:33.24|PROD0098:5:87.67|PROD0190:4:68.53,1288.92,PayPal,Delivered
ORD103932,CUST01009,2026-04-12,PROD0277:4:30.38,121.52,PayPal,Out for Delivery
ORD103933,CUST00924,2026-03-28,PROD0164:5:106.62,533.1,Visa,Delivered
ORD103934,CUST00215,2025-12-16,PROD0197:4:10.66,42.64,Visa,Delivered
ORD103935,CUST01036,2026-04-22,PROD0234:4:120.92|PROD0102:5:10.54,536.38,PayPal,Delivered
ORD103936,CUST00214,2026-04-09,PROD0070:2:207.26,414.52,Store Credit,Returned
ORD103937,CUST00399,2025-08-27,PROD0083:3:12.63,37.89,Store Credit,Delivered
ORD103938,CUST00651,2025-08-22,PROD0043:2:53.62,107.24,Apple Pay,Processing
ORD103939,CUST00118,2026-04-06,PROD0177:4:58.87,235.48,Mastercard,Delivered
ORD103940,CUST00193,2026-04-17,PROD0276:2:75.04,150.08,Visa,Delayed
ORD103941,CUST00692,2025-10-26,PROD0218:4:151.18,604.72,Apple Pay,Shipped
ORD103942,CUST00919,2025-10-10,PROD0014:4:232.45,929.8,PayPal,Delayed
ORD103943,CUST00896,2025-09-24,PROD0286:1:11.4,11.4,Store Credit,Processing
ORD103944,CUST00520,2026-01-14,PROD0037:4:94.05|PROD0031:4:213.56|PROD0101:1:170.06,1400.5,PayPal,Delivered
ORD103945,CUST00863,2025-09-02,PROD0231:2:10.76|PROD0040:3:6.69,41.59,Visa,Delivered
ORD103946,CUST00981,2026-04-30,PROD0215:3:59.37,178.11,Store Credit,Returned
ORD103947,CUST00221,2026-04-20,PROD0161:5:19.26,96.3,Visa,Shipped
ORD103948,CUST00506,2026-01-06,PROD0001:2:121.73,243.46,Store Credit,Delayed
ORD103949,CUST00382,2025-11-11,PROD0202:3:14.1|PROD0169:2:47.11,136.52,Visa,Delivered
ORD103950,CUST00572,2026-03-14,PROD0113:3:29.87,89.61,PayPal,Processing
ORD103951,CUST00425,2026-02-10,PROD0114:1:67.83,67.83,Store Credit,Delivered
ORD103952,CUST00644,2026-04-08,PROD0072:4:70.01,280.04,Mastercard,Delivered
ORD103953,CUST00818,2026-03-10,PROD0214:3:21.47,64.41,Visa,Shipped
ORD103954,CUST01036,2025-11-06,PROD0186:4:24.16,96.64,Visa,Delivered
ORD103955,CUST01118,2025-09-06,PROD0243:2:47.44,94.88,Mastercard,Delivered
ORD103956,CUST00206,2026-04-12,PROD0232:4:130.11,520.44,Mastercard,Delivered
ORD103957,CUST00466,2025-11-03,PROD0266:5:101.77,508.85,Store Credit,Delivered
ORD103958,CUST01164,2025-11-03,PROD0149:3:111.96,335.88,Store Credit,Delivered
ORD103959,CUST00824,2025-08-20,PROD0090:5:15.79,78.95,PayPal,Delivered
ORD103960,CUST00110,2025-11-03,PROD0110:3:36.36|PROD0089:4:58.99,345.04,Visa,Delivered
ORD103961,CUST00339,2025-08-24,PROD0119:1:234.85,234.85,Visa,Delivered
ORD103962,CUST00559,2026-03-29,PROD0201:3:12.0|PROD0247:2:72.46,180.92,Store Credit,Delivered
ORD103963,CUST00042,2025-12-30,PROD0299:3:56.12|PROD0159:4:20.43|PROD0263:3:22.13|PROD0094:1:136.82,453.29,Store Credit,Delivered
ORD103964,CUST00901,2026-03-03,PROD0217:5:240.36,1201.8,Amex,Delivered
ORD103965,CUST00107,2026-07-15,PROD0037:5:94.05,470.25,Store Credit,Delivered
ORD103966,CUST00965,2026-02-14,PROD0260:3:135.73,407.19,Store Credit,Returned
ORD103967,CUST00281,2025-09-04,PROD0186:1:24.16,24.16,Apple Pay,Delivered
ORD103968,CUST00995,2025-08-11,PROD0185:2:34.57,69.14,Store Credit,Delivered
ORD103969,CUST00494,2026-04-13,PROD0042:4:241.7|PROD0284:3:36.34,1075.82,Visa,Cancelled
ORD103970,CUST00177,2025-12-06,PROD0074:4:30.72,122.88,Apple Pay,Delivered
ORD103971,CUST01059,2026-06-18,PROD0164:2:106.62|PROD0194:5:48.76|PROD0243:3:47.44,599.36,Mastercard,Delivered
ORD103972,CUST00719,2025-10-14,PROD0127:2:12.52,25.04,Apple Pay,Delivered
ORD103973,CUST00955,2026-07-02,PROD0193:1:29.24,29.24,Amex,Delivered
ORD103974,CUST01186,2026-04-15,PROD0043:2:53.62|PROD0264:3:25.7|PROD0295:2:56.15,296.64,Mastercard,Delivered
ORD103975,CUST00551,2026-04-16,PROD0016:5:12.58,62.9,PayPal,Delivered
ORD103976,CUST00092,2026-04-29,PROD0043:3:53.62,160.86,Amex,Returned
ORD103977,CUST00110,2025-11-03,PROD0119:2:234.85,469.7,Amex,Returned
ORD103978,CUST00518,2025-11-19,PROD0175:1:37.15,37.15,Store Credit,Delivered
ORD103979,CUST01049,2026-03-02,PROD0196:5:161.82,809.1,Amex,Delivered
ORD103980,CUST00076,2025-09-12,PROD0115:2:182.29|PROD0118:2:5.27,375.12,Mastercard,Delivered
ORD103981,CUST00625,2025-09-25,PROD0029:3:81.59|PROD0125:1:19.13,263.9,Mastercard,Delivered
ORD103982,CUST00839,2025-11-23,PROD0277:1:30.38|PROD0090:4:15.79|PROD0065:5:99.72|PROD0221:4:21.66,678.78,Store Credit,Shipped
ORD103983,CUST01186,2026-02-26,PROD0279:2:19.87|PROD0277:5:30.38|PROD0209:5:12.86,255.94,PayPal,Shipped
ORD103984,CUST00650,2025-09-12,PROD0066:2:117.07|PROD0270:5:25.5|PROD0157:2:160.75|PROD0298:3:12.54,720.76,Store Credit,Delivered
ORD103985,CUST00751,2026-06-05,PROD0257:4:46.24,184.96,Apple Pay,Delivered
ORD103986,CUST00662,2025-11-07,PROD0122:5:113.13,565.65,PayPal,Out for Delivery
ORD103987,CUST00228,2025-09-05,PROD0198:3:74.76,224.28,Apple Pay,Delayed
ORD103988,CUST00806,2026-04-25,PROD0145:4:16.58,66.32,Mastercard,Delivered
ORD103989,CUST00166,2025-11-10,PROD0137:2:26.99|PROD0236:1:37.87,91.85,Visa,Cancelled
ORD103990,CUST00436,2026-05-13,PROD0114:1:67.83,67.83,Store Credit,Processing
ORD103991,CUST00637,2025-12-16,PROD0075:2:42.82,85.64,Visa,Processing
ORD103992,CUST00070,2025-09-11,PROD0252:2:79.63,159.26,Store Credit,Processing
ORD103993,CUST00400,2026-07-29,PROD0036:2:51.6,103.2,Apple Pay,Delayed
ORD103994,CUST00592,2025-08-12,PROD0080:1:101.65,101.65,Apple Pay,Shipped
ORD103995,CUST00079,2026-01-17,PROD0143:2:209.56,419.12,Mastercard,Delivered
ORD103996,CUST00989,2026-04-02,PROD0092:1:55.86|PROD0178:4:137.06,604.1,Mastercard,Returned
ORD103997,CUST00118,2026-01-04,PROD0133:1:32.07|PROD0264:4:25.7|PROD0114:3:67.83,338.36,Mastercard,Processing
ORD103998,CUST00019,2025-09-05,PROD0224:5:131.68,658.4,Apple Pay,Delivered
ORD103999,CUST00818,2026-07-01,PROD0191:5:66.03,330.15,Mastercard,Delivered
ORD104000,CUST00636,2026-04-18,PROD0280:1:218.73|PROD0053:2:30.53,279.79,PayPal,Shipped
ORD104001,CUST00714,2025-11-16,PROD0073:2:197.85,395.7,Amex,Delivered
ORD104002,CUST01172,2025-10-10,PROD0003:3:159.09,477.27,PayPal,Delivered
ORD104003,CUST00955,2026-01-28,PROD0249:2:9.97|PROD0133:1:32.07|PROD0122:1:113.13|PROD0155:5:146.86,899.44,Store Credit,Delivered
ORD104004,CUST00134,2025-12-10,PROD0265:1:21.16,21.16,Mastercard,Processing
ORD104005,CUST00804,2026-07-05,PROD0285:5:33.77|PROD0244:3:28.97|PROD0150:1:90.15,345.91,Visa,Shipped
ORD104006,CUST00384,2026-07-15,PROD0283:3:33.8,101.4,Store Credit,Processing
ORD104007,CUST00303,2025-12-31,PROD0289:4:44.66|PROD0081:3:27.98,262.58,Apple Pay,Shipped
ORD104008,CUST00763,2025-12-19,PROD0279:3:19.87|PROD0094:4:136.82|PROD0171:4:115.91|PROD0149:2:111.96,1294.45,PayPal,Delivered
ORD104009,CUST00239,2025-12-03,PROD0082:5:33.12,165.6,PayPal,Delivered
ORD104010,CUST00642,2025-10-19,PROD0253:1:45.08,45.08,PayPal,Returned
ORD104011,CUST00662,2025-08-24,PROD0138:2:18.75,37.5,PayPal,Delivered
ORD104012,CUST00167,2026-01-04,PROD0292:5:56.02,280.1,Amex,Delivered
ORD104013,CUST00639,2026-05-31,PROD0146:3:25.49,76.47,Visa,Processing
ORD104014,CUST01036,2026-02-10,PROD0222:2:52.54,105.08,Apple Pay,Shipped
ORD104015,CUST00826,2026-01-09,PROD0129:4:19.99|PROD0244:1:28.97|PROD0101:3:170.06,619.11,Apple Pay,Delivered
ORD104016,CUST01083,2026-04-08,PROD0014:5:232.45|PROD0004:5:9.47,1209.6,Amex,Delivered
ORD104017,CUST00889,2025-11-12,PROD0060:2:25.69,51.38,Amex,Delivered
ORD104018,CUST00177,2026-02-26,PROD0020:4:33.7,134.8,Mastercard,Delivered
ORD104019,CUST01180,2026-06-06,PROD0223:4:26.93|PROD0009:5:31.16,263.52,PayPal,Delivered
ORD104020,CUST01196,2026-05-22,PROD0097:3:10.79,32.37,Apple Pay,Delivered
ORD104021,CUST00899,2026-06-07,PROD0078:2:167.27|PROD0214:2:21.47,377.48,Amex,Returned
ORD104022,CUST00532,2025-08-18,PROD0013:2:24.34,48.68,Amex,Delivered
ORD104023,CUST00247,2025-12-02,PROD0102:3:10.54|PROD0128:3:112.67|PROD0194:2:48.76|PROD0103:5:35.6,645.15,Apple Pay,Delivered
ORD104024,CUST01046,2025-09-16,PROD0300:3:18.47,55.41,Visa,Delivered
ORD104025,CUST01118,2026-06-28,PROD0250:5:8.48|PROD0130:1:30.13,72.53,Apple Pay,Delivered
ORD104026,CUST00790,2026-02-16,PROD0272:2:27.45,54.9,Amex,Returned
ORD104027,CUST01058,2026-01-14,PROD0010:1:98.26,98.26,Visa,Delivered
ORD104028,CUST00079,2026-07-18,PROD0015:4:33.9|PROD0043:3:53.62,296.46,Mastercard,Delivered
ORD104029,CUST00499,2026-02-05,PROD0070:5:207.26,1036.3,Visa,Processing
ORD104030,CUST00059,2025-09-23,PROD0141:2:98.61|PROD0092:5:55.86,476.52,Apple Pay,Cancelled
ORD104031,CUST00931,2026-02-11,PROD0267:1:85.78|PROD0177:2:58.87,203.52,Store Credit,Delivered
ORD104032,CUST01127,2025-08-18,PROD0069:5:29.63|PROD0231:1:10.76|PROD0071:4:156.65,785.51,Visa,Delivered
ORD104033,CUST00740,2026-02-15,PROD0087:2:72.87|PROD0193:1:29.24,174.98,Apple Pay,Processing
ORD104034,CUST00816,2026-03-04,PROD0263:1:22.13,22.13,Mastercard,Processing
ORD104035,CUST00552,2025-10-03,PROD0121:5:31.31,156.55,Mastercard,Returned
ORD104036,CUST00022,2025-11-22,PROD0186:3:24.16,72.48,Store Credit,Delivered
ORD104037,CUST00989,2026-07-28,PROD0009:2:31.16|PROD0194:5:48.76|PROD0019:3:32.14|PROD0161:3:19.26,460.32,Apple Pay,Delivered
ORD104038,CUST00551,2026-04-23,PROD0139:4:31.77|PROD0104:3:24.87|PROD0040:5:6.69|PROD0002:1:96.62,331.76,Store Credit,Delivered
ORD104039,CUST00107,2026-05-25,PROD0052:5:62.04,310.2,PayPal,Shipped
ORD104040,CUST00682,2025-10-26,PROD0011:5:22.2|PROD0045:1:17.66|PROD0213:4:69.08,404.98,Mastercard,Delivered
ORD104041,CUST00639,2026-04-13,PROD0285:3:33.77|PROD0010:1:98.26|PROD0221:3:21.66|PROD0215:4:59.37,502.03,Amex,Delivered
ORD104042,CUST00863,2026-04-08,PROD0036:4:51.6,206.4,PayPal,Delivered
ORD104043,CUST00551,2026-06-16,PROD0220:1:35.61|PROD0049:5:79.17,431.46,Store Credit,Delivered
ORD104044,CUST00588,2025-11-30,PROD0013:3:24.34,73.02,Amex,Out for Delivery
ORD104045,CUST00126,2026-02-25,PROD0060:3:25.69|PROD0275:4:91.6,443.47,Visa,Delivered
ORD104046,CUST00631,2026-07-22,PROD0165:3:38.86,116.58,PayPal,Out for Delivery
ORD104047,CUST00728,2026-06-29,PROD0215:3:59.37,178.11,PayPal,Delivered
ORD104048,CUST00891,2026-05-27,PROD0015:2:33.9|PROD0204:3:171.38,581.94,Mastercard,Shipped
ORD104049,CUST00063,2026-06-05,PROD0056:5:242.05|PROD0090:5:15.79,1289.2,Apple Pay,Shipped
ORD104050,CUST00363,2026-04-22,PROD0239:1:87.92,87.92,Store Credit,Delivered
ORD104051,CUST00605,2026-01-30,PROD0193:5:29.24|PROD0116:3:9.23,173.89,Amex,Delivered
ORD104052,CUST00900,2025-11-05,PROD0025:4:16.49|PROD0005:2:41.87|PROD0098:4:87.67,500.38,Apple Pay,Delivered
ORD104053,CUST00935,2026-07-28,PROD0234:4:120.92,483.68,Store Credit,Cancelled
ORD104054,CUST00215,2026-03-05,PROD0211:1:15.2,15.2,Apple Pay,Delivered
ORD104055,CUST00137,2025-08-30,PROD0070:5:207.26|PROD0211:5:15.2|PROD0220:4:35.61,1254.74,Mastercard,Delivered
ORD104056,CUST00035,2026-01-25,PROD0051:4:43.91,175.64,Store Credit,Delivered
ORD104057,CUST00065,2026-01-16,PROD0212:5:40.49|PROD0214:3:21.47,266.86,Mastercard,Cancelled
ORD104058,CUST00869,2026-01-30,PROD0087:5:72.87,364.35,Apple Pay,Delivered
ORD104059,CUST00957,2026-05-23,PROD0226:1:121.6,121.6,Amex,Returned
ORD104060,CUST01165,2025-10-04,PROD0029:5:81.59|PROD0032:3:22.58,475.69,PayPal,Delivered
ORD104061,CUST00398,2025-09-17,PROD0219:4:122.77,491.08,Mastercard,Delivered
ORD104062,CUST01142,2026-03-18,PROD0074:5:30.72,153.6,Amex,Returned
ORD104063,CUST00661,2026-04-04,PROD0090:2:15.79|PROD0038:4:153.69|PROD0300:5:18.47,738.69,Apple Pay,Processing
ORD104064,CUST00829,2026-04-18,PROD0202:2:14.1|PROD0149:5:111.96,588.0,Mastercard,Delivered
ORD104065,CUST01059,2026-03-22,PROD0045:1:17.66,17.66,Amex,Cancelled
ORD104066,CUST00532,2025-10-30,PROD0196:4:161.82,647.28,PayPal,Delivered
ORD104067,CUST00766,2026-02-12,PROD0216:5:7.93,39.65,Mastercard,Delivered
ORD104068,CUST00374,2025-12-26,PROD0227:3:148.49,445.47,Mastercard,Delivered
ORD104069,CUST00267,2026-04-05,PROD0012:1:54.17|PROD0277:3:30.38|PROD0131:2:11.48|PROD0286:4:11.4,213.87,Visa,Delivered
ORD104070,CUST00400,2026-03-04,PROD0123:2:38.34,76.68,Visa,Delivered
ORD104071,CUST00181,2025-09-16,PROD0298:5:12.54|PROD0234:5:120.92,667.3,Visa,Returned
ORD104072,CUST00763,2026-06-01,PROD0235:5:35.87|PROD0057:4:37.8,330.55,PayPal,Shipped
ORD104073,CUST00341,2025-12-15,PROD0280:2:218.73,437.46,Apple Pay,Delivered
ORD104074,CUST00432,2025-10-09,PROD0182:1:235.58,235.58,PayPal,Processing
ORD104075,CUST00039,2026-06-05,PROD0079:1:107.7|PROD0235:4:35.87|PROD0113:4:29.87,370.66,Amex,Delivered
ORD104076,CUST00974,2025-09-15,PROD0257:3:46.24|PROD0144:3:37.09|PROD0005:5:41.87,459.34,Apple Pay,Delivered
ORD104077,CUST00963,2025-08-05,PROD0137:5:26.99,134.95,Store Credit,Out for Delivery
ORD104078,CUST00569,2025-10-12,PROD0260:2:135.73|PROD0120:5:80.47,673.81,Visa,Out for Delivery
ORD104079,CUST00545,2025-10-19,PROD0035:1:186.35,186.35,Mastercard,Cancelled
ORD104080,CUST00801,2025-09-02,PROD0034:4:6.64|PROD0070:4:207.26|PROD0271:3:9.6|PROD0078:4:167.27,1553.48,Amex,Out for Delivery
ORD104081,CUST00499,2026-01-03,PROD0083:4:12.63|PROD0224:2:131.68|PROD0213:1:69.08|PROD0231:1:10.76,393.72,Mastercard,Delivered
ORD104082,CUST01025,2026-03-21,PROD0208:2:29.11,58.22,PayPal,Processing
ORD104083,CUST00090,2026-04-02,PROD0158:5:22.41,112.05,Apple Pay,Delivered
ORD104084,CUST00826,2026-02-16,PROD0023:2:18.55|PROD0079:5:107.7|PROD0254:3:110.83,908.09,Mastercard,Delivered
ORD104085,CUST00690,2026-04-22,PROD0284:1:36.34,36.34,PayPal,Delivered
ORD104086,CUST00891,2025-11-18,PROD0076:2:22.51|PROD0221:2:21.66,88.34,Visa,Delivered
ORD104087,CUST00869,2026-04-02,PROD0200:3:39.66|PROD0094:1:136.82,255.8,Apple Pay,Delivered
ORD104088,CUST00518,2026-07-22,PROD0074:2:30.72,61.44,PayPal,Processing
ORD104089,CUST00972,2025-08-21,PROD0193:1:29.24|PROD0157:1:160.75,189.99,Amex,Delivered
ORD104090,CUST00931,2025-08-10,PROD0254:1:110.83|PROD0140:3:235.93,818.62,Apple Pay,Processing
ORD104091,CUST00758,2025-08-07,PROD0252:4:79.63,318.52,Store Credit,Delivered
ORD104092,CUST00079,2025-10-23,PROD0032:4:22.58|PROD0145:3:16.58|PROD0101:3:170.06,650.24,Visa,Processing
ORD104093,CUST01070,2026-07-29,PROD0219:2:122.77|PROD0026:4:54.92|PROD0091:3:94.44|PROD0071:4:156.65,1375.14,Store Credit,Delivered
ORD104094,CUST00200,2026-03-24,PROD0034:5:6.64|PROD0155:1:146.86,180.06,Apple Pay,Shipped
ORD104095,CUST01102,2025-09-27,PROD0299:4:56.12|PROD0114:5:67.83,563.63,Amex,Delivered
ORD104096,CUST00592,2025-12-05,PROD0243:1:47.44,47.44,Store Credit,Shipped
ORD104097,CUST01049,2026-02-23,PROD0267:2:85.78,171.56,Apple Pay,Delivered
ORD104098,CUST01074,2025-09-10,PROD0094:2:136.82|PROD0033:3:50.93,426.43,Store Credit,Processing
ORD104099,CUST00470,2026-01-17,PROD0069:3:29.63,88.89,PayPal,Delivered
ORD104100,CUST00326,2025-08-21,PROD0002:5:96.62|PROD0078:3:167.27|PROD0264:3:25.7,1062.01,Visa,Delivered
ORD104101,CUST00326,2026-02-07,PROD0172:2:30.66|PROD0190:4:68.53|PROD0131:4:11.48,381.36,Visa,Out for Delivery
ORD104102,CUST00381,2026-04-30,PROD0149:4:111.96,447.84,Store Credit,Shipped
ORD104103,CUST00529,2025-09-23,PROD0257:3:46.24|PROD0189:1:116.79|PROD0151:2:13.08|PROD0197:4:10.66,324.31,Store Credit,Delivered
ORD104104,CUST00446,2026-02-22,PROD0213:2:69.08|PROD0217:5:240.36|PROD0259:3:27.72|PROD0017:3:145.85,1860.67,Store Credit,Delivered
ORD104105,CUST00710,2026-02-25,PROD0149:3:111.96,335.88,Mastercard,Cancelled
ORD104106,CUST00300,2026-06-13,PROD0278:1:43.45|PROD0046:4:33.24,176.41,Store Credit,Delivered
ORD104107,CUST00649,2025-09-15,PROD0053:1:30.53,30.53,Visa,Cancelled
ORD104108,CUST00090,2026-06-16,PROD0293:1:26.46|PROD0076:2:22.51,71.48,Store Credit,Returned
ORD104109,CUST00439,2026-01-31,PROD0170:4:12.14,48.56,Apple Pay,Delivered
ORD104110,CUST00129,2025-12-21,PROD0234:5:120.92|PROD0262:1:174.58|PROD0192:5:129.12,1424.78,Store Credit,Delivered
ORD104111,CUST00673,2025-10-03,PROD0208:2:29.11,58.22,Amex,Processing
ORD104112,CUST00113,2025-11-26,PROD0128:1:112.67,112.67,Visa,Shipped
ORD104113,CUST00858,2026-07-05,PROD0216:5:7.93|PROD0284:4:36.34,185.01,PayPal,Processing
ORD104114,CUST00184,2025-08-27,PROD0034:1:6.64,6.64,Mastercard,Delivered
ORD104115,CUST00499,2026-06-18,PROD0104:3:24.87,74.61,Amex,Delivered
ORD104116,CUST00245,2026-04-08,PROD0021:2:148.05|PROD0172:3:30.66|PROD0274:5:126.5|PROD0117:3:34.38,1123.72,PayPal,Delivered
ORD104117,CUST00691,2025-11-13,PROD0095:4:26.42|PROD0260:2:135.73,377.14,Store Credit,Delivered
ORD104118,CUST01028,2025-12-14,PROD0205:1:97.84|PROD0182:4:235.58,1040.16,Amex,Returned
ORD104119,CUST00828,2026-05-17,PROD0052:3:62.04,186.12,PayPal,Shipped
ORD104120,CUST00508,2025-08-17,PROD0076:2:22.51,45.02,Visa,Delivered
ORD104121,CUST00496,2025-09-25,PROD0149:1:111.96|PROD0081:1:27.98,139.94,Visa,Delivered
ORD104122,CUST00177,2025-08-19,PROD0190:3:68.53,205.59,Visa,Delivered
ORD104123,CUST00569,2025-10-10,PROD0242:3:23.74,71.22,PayPal,Delivered
ORD104124,CUST00709,2025-10-07,PROD0107:5:106.43,532.15,Visa,Processing
ORD104125,CUST00740,2025-09-24,PROD0042:3:241.7,725.1,Apple Pay,Delivered
ORD104126,CUST00958,2025-12-16,PROD0131:4:11.48,45.92,Mastercard,Delivered
ORD104127,CUST00376,2026-06-17,PROD0155:3:146.86,440.58,Visa,Delivered
ORD104128,CUST00221,2025-12-23,PROD0267:1:85.78,85.78,Store Credit,Processing
ORD104129,CUST00889,2026-03-09,PROD0138:5:18.75|PROD0007:5:167.26|PROD0015:5:33.9,1099.55,Apple Pay,Cancelled
ORD104130,CUST00382,2026-03-16,PROD0241:2:95.92,191.84,Amex,Delivered
ORD104131,CUST00128,2025-08-29,PROD0128:1:112.67,112.67,Apple Pay,Returned
ORD104132,CUST01147,2025-12-29,PROD0184:2:76.1|PROD0018:5:13.24,218.4,Mastercard,Shipped
ORD104133,CUST00060,2025-11-09,PROD0244:2:28.97|PROD0152:2:34.78,127.5,PayPal,Shipped
ORD104134,CUST00644,2025-12-23,PROD0208:4:29.11|PROD0069:1:29.63,146.07,Mastercard,Delivered
ORD104135,CUST00562,2026-03-28,PROD0130:3:30.13,90.39,Store Credit,Processing
ORD104136,CUST00822,2026-05-10,PROD0054:1:55.49,55.49,Visa,Processing
ORD104137,CUST00806,2026-04-28,PROD0075:1:42.82|PROD0042:4:241.7|PROD0096:1:50.63,1060.25,Apple Pay,Cancelled
ORD104138,CUST00860,2025-10-09,PROD0047:5:58.31,291.55,Apple Pay,Delivered
ORD104139,CUST00363,2025-10-10,PROD0049:1:79.17|PROD0001:4:121.73,566.09,Store Credit,Delivered
ORD104140,CUST00069,2026-05-10,PROD0030:4:27.16|PROD0278:4:43.45|PROD0195:3:16.36,331.52,Apple Pay,Shipped
ORD104141,CUST00480,2025-11-30,PROD0108:3:128.9|PROD0198:4:74.76,685.74,Amex,Shipped
ORD104142,CUST00272,2026-04-24,PROD0240:2:55.35,110.7,PayPal,Delivered
ORD104143,CUST00340,2026-02-27,PROD0187:2:21.11|PROD0096:2:50.63,143.48,Store Credit,Delivered
ORD104144,CUST00620,2026-04-05,PROD0070:1:207.26,207.26,Store Credit,Delivered
ORD104145,CUST00592,2026-01-05,PROD0115:1:182.29,182.29,Amex,Delivered
ORD104146,CUST00477,2026-05-02,PROD0246:4:61.05,244.2,Visa,Delivered
ORD104147,CUST00290,2026-05-10,PROD0104:1:24.87|PROD0210:5:78.45|PROD0227:5:148.49,1159.57,Apple Pay,Shipped
ORD104148,CUST00990,2026-04-25,PROD0090:2:15.79,31.58,Amex,Shipped
ORD104149,CUST00682,2025-10-10,PROD0119:3:234.85|PROD0203:3:248.58,1450.29,Store Credit,Delivered
ORD104150,CUST00768,2025-11-23,PROD0003:5:159.09,795.45,Store Credit,Shipped
ORD104151,CUST00965,2025-12-26,PROD0034:3:6.64|PROD0244:3:28.97,106.83,Amex,Returned
ORD104152,CUST01049,2026-01-10,PROD0015:2:33.9,67.8,Store Credit,Delivered
ORD104153,CUST00784,2026-03-27,PROD0243:2:47.44|PROD0029:1:81.59|PROD0102:3:10.54|PROD0128:5:112.67,771.44,Apple Pay,Processing
ORD104154,CUST00241,2025-11-07,PROD0065:3:99.72|PROD0262:5:174.58,1172.06,PayPal,Processing
ORD104155,CUST00118,2025-11-21,PROD0197:5:10.66|PROD0012:5:54.17|PROD0150:5:90.15|PROD0258:2:29.27,833.44,Mastercard,Delivered
ORD104156,CUST00082,2026-07-17,PROD0238:5:88.09|PROD0034:5:6.64,473.65,Apple Pay,Shipped
ORD104157,CUST00221,2025-12-18,PROD0209:4:12.86,51.44,Visa,Returned
ORD104158,CUST01070,2025-08-30,PROD0234:2:120.92|PROD0281:4:37.35|PROD0051:4:43.91,566.88,Amex,Delayed
ORD104159,CUST00559,2025-09-01,PROD0075:4:42.82,171.28,Store Credit,Delivered
ORD104160,CUST00400,2026-04-28,PROD0122:4:113.13|PROD0057:2:37.8|PROD0206:5:37.39,715.07,Mastercard,Delivered
ORD104161,CUST01198,2026-07-04,PROD0184:1:76.1,76.1,PayPal,Delivered
ORD104162,CUST00542,2025-10-24,PROD0188:1:10.76|PROD0245:5:74.39,382.71,Apple Pay,Delivered
ORD104163,CUST00692,2025-11-26,PROD0034:3:6.64|PROD0210:2:78.45,176.82,Amex,Processing
ORD104164,CUST00825,2025-09-19,PROD0181:4:4.29,17.16,Store Credit,Shipped
ORD104165,CUST00670,2025-11-08,PROD0095:3:26.42,79.26,Apple Pay,Delivered
ORD104166,CUST01148,2026-04-16,PROD0145:4:16.58|PROD0029:4:81.59|PROD0083:1:12.63,405.31,PayPal,Delivered
ORD104167,CUST00035,2025-12-08,PROD0075:2:42.82,85.64,Visa,Out for Delivery
ORD104168,CUST00905,2025-12-17,PROD0244:3:28.97|PROD0213:4:69.08|PROD0186:1:24.16|PROD0222:4:52.54,597.55,Visa,Delivered
ORD104169,CUST00972,2025-12-22,PROD0012:4:54.17,216.68,Visa,Out for Delivery
ORD104170,CUST00382,2025-08-02,PROD0294:3:28.58,85.74,Apple Pay,Processing
ORD104171,CUST00118,2025-12-06,PROD0193:1:29.24,29.24,Amex,Returned
ORD104172,CUST00239,2026-07-07,PROD0266:2:101.77,203.54,Mastercard,Processing
ORD104173,CUST00392,2025-12-01,PROD0226:5:121.6|PROD0013:5:24.34,729.7,Amex,Shipped
ORD104174,CUST00628,2026-07-27,PROD0274:1:126.5,126.5,Visa,Out for Delivery
ORD104175,CUST00774,2025-09-20,PROD0285:5:33.77,168.85,Amex,Returned
ORD104176,CUST01148,2026-05-28,PROD0003:1:159.09|PROD0218:1:151.18,310.27,Mastercard,Processing
ORD104177,CUST00799,2026-03-28,PROD0215:5:59.37,296.85,Store Credit,Delivered
ORD104178,CUST01115,2026-01-31,PROD0296:1:70.76,70.76,PayPal,Shipped
ORD104179,CUST01005,2026-04-23,PROD0193:2:29.24|PROD0130:2:30.13,118.74,Amex,Delivered
ORD104180,CUST00542,2025-11-07,PROD0082:2:33.12|PROD0199:3:192.45,643.59,Store Credit,Delivered
ORD104181,CUST00905,2026-01-23,PROD0231:2:10.76,21.52,Visa,Shipped
ORD104182,CUST00438,2026-01-20,PROD0300:4:18.47|PROD0205:2:97.84,269.56,Mastercard,Shipped
ORD104183,CUST00686,2025-12-25,PROD0293:1:26.46,26.46,Apple Pay,Cancelled
ORD104184,CUST00745,2026-03-16,PROD0142:5:68.42|PROD0202:5:14.1,412.6,PayPal,Cancelled
